question_id,lane,answer_type,round,K,evidence_mode,intervention,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,model
F14,F,yes_no_mixed,0,10,oracle_evidence,,True,,1.0,True,0.42270908780599087,0.30543215102744675,0.11727693677854412,0.4477090878059909,0.3304321510274468,0.11727693677854412,0.30492015235820025,0.22032272480767318,0.08459742755052704,0.2774412478029577,insufficient_data,0.85,0.7,1.0,"{""yes"": 0.0, ""no"": 0.15, ""mixed"": 0.0, ""insufficient_data"": 0.85}",0.6108643020548935,-0.0,10,10,0.15,False,1.4449999999999998,1.69644928942373,0.3,0.0,vllm:Qwen/Qwen3.6-27B-FP8
F14,F,yes_no_mixed,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:Qwen/Qwen3.6-27B-FP8
F15,F,graded_judgment,0,10,oracle_evidence,,False,QCOM,1.0,True,0.6474466390346325,0.641937984532075,0.005508654502557553,0.6724466390346325,0.691937984532075,0.0,0.46703402768774555,0.4630603734213403,0.003973654266405221,0.008508275694767935,sound,0.35,0.4,0.3,"{""sound"": 0.65, ""mixed"": 0.35, ""weak"": 0.0, ""insufficient_data"": 0.0}",0.6730116670092565,0.6108643020548935,10,10,0.65,True,0.245,0.6603573577369546,0.6,0.7,vllm:Qwen/Qwen3.6-27B-FP8
F15,F,graded_judgment,1,10,oracle_evidence,,False,QCOM,1.0,True,0.3250829733914482,0.25020121176909393,0.07488176162235427,0.3500829733914482,0.27520121176909396,0.07488176162235427,0.23449779679464058,0.18048202372184058,0.054015773072800005,0.23034661225454434,sound,0.1,0.2,0.0,"{""sound"": 0.9, ""mixed"": 0.1, ""weak"": 0.0, ""insufficient_data"": 0.0}",0.5004024235381879,-0.0,10,10,0.9,True,0.019999999999999997,0.380772495517793,0.8,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F16,F,yes_no_mixed,0,10,oracle_evidence,,False,AMZN,1.0,True,0.8556886672556694,0.4820574165208126,0.3736312507348568,0.9056886672556694,0.5570574165208125,0.3486312507348569,0.6172488983973203,0.3477309221191609,0.2695179762781594,0.43664391621914556,no,0.45,0.1,0.8,"{""yes"": 0.05, ""no"": 0.5, ""mixed"": 0.45, ""insufficient_data"": 0.0}",0.3250829733914482,0.639031859650177,10,10,0.5,True,0.455,0.8754687373538999,0.9,0.1,vllm:Qwen/Qwen3.6-27B-FP8
F16,F,yes_no_mixed,1,10,oracle_evidence,,False,AMZN,1.0,True,0.3250829733914482,0.25020121176909393,0.07488176162235427,0.3500829733914482,0.27520121176909396,0.07488176162235427,0.23449779679464058,0.18048202372184058,0.054015773072800005,0.23034661225454434,no,0.1,0.2,0.0,"{""yes"": 0.0, ""no"": 0.9, ""mixed"": 0.1, ""insufficient_data"": 0.0}",0.5004024235381879,-0.0,10,10,0.9,True,0.019999999999999997,0.380772495517793,0.8,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F17,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,True,,1.0,True,0.926506603289533,0.7684887922534784,0.1580178110360546,0.9765066032895331,0.8684887922534783,0.10801781103605479,0.8433426540429225,0.6995086439321985,0.14383401011072408,0.17055227720451993,claim_true,0.1,0.1,0.1,"{""claim_true"": 0.55, ""claim_false"": 0.35, ""mixed"": 0.1}",0.8979457248567798,0.639031859650177,10,10,0.5499999999999999,True,0.3350000000000001,0.7386095546367027,0.3,0.8,vllm:Qwen/Qwen3.6-27B-FP8
F17,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,True,,1.0,True,0.7305880613711224,0.5148265070322868,0.2157615543388356,0.7805880613711225,0.5648265070322869,0.2157615543388356,0.6650099119652508,0.46861528160806476,0.19639463035718605,0.29532586931944615,claim_false,0.1,0.2,0.0,"{""claim_true"": 0.15, ""claim_false"": 0.75, ""mixed"": 0.1}",1.0296530140645737,-0.0,10,10,0.15,False,1.295,1.5553706911638245,0.3,0.0,vllm:Qwen/Qwen3.6-27B-FP8
F18,F,yes_no_mixed,0,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F18,F,yes_no_mixed,1,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F19,F,company_choice,0,10,oracle_evidence,,False,AMD|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AMD,0.0,0.0,0.0,"{""AMD"": 1.0, ""INTC"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F19,F,company_choice,1,10,oracle_evidence,,False,AMD|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AMD,0.0,0.0,0.0,"{""AMD"": 1.0, ""INTC"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F2,F,company_choice,0,10,oracle_evidence,,False,MSFT|GOOGL,1.0,True,0.7460326647147848,0.6342156828602437,0.11181698185454114,0.7960326647147848,0.7092156828602437,0.08681698185454112,0.6790681957683443,0.5772879926813197,0.10178020308702464,0.1498821528106813,GOOGL,0.05,0.1,0.0,"{""MSFT"": 0.25, ""GOOGL"": 0.7, ""insufficient_data"": 0.05}",0.9433483923290391,0.3250829733914482,10,10,0.7,True,0.15500000000000003,0.5485659517488378,0.5,0.9,vllm:Qwen/Qwen3.6-27B-FP8
F2,F,company_choice,1,10,oracle_evidence,,False,MSFT|GOOGL,1.0,True,0.5004024235381879,0.33650583350462826,0.1638965900335596,0.5254024235381879,0.3615058335046283,0.1638965900335596,0.4554859150035952,0.3063008096446721,0.1491851053589231,0.3275295688512027,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.2, ""GOOGL"": 0.8, ""insufficient_data"": 0.0}",-0.0,0.6730116670092565,10,10,0.8,True,0.07999999999999999,0.43936665978384565,1.0,0.6,vllm:Qwen/Qwen3.6-27B-FP8
F20,F,yes_no_mixed,0,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F20,F,yes_no_mixed,1,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F21,F,company_choice,0,10,oracle_evidence,,True,MSFT|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,MSFT,0.0,0.0,0.0,"{""MSFT"": 1.0, ""AAPL"": 0.0, ""similar"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F21,F,company_choice,1,10,oracle_evidence,,True,MSFT|AAPL,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,MSFT,0.0,0.0,0.0,"{""MSFT"": 0.95, ""AAPL"": 0.05, ""similar"": 0.0, ""insufficient_data"": 0.0}",0.3250829733914482,-0.0,10,10,0.95,True,0.0050000000000000044,0.33314444652853825,0.9,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F22,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,True,TSLA,1.0,True,0.3250829733914482,0.25020121176909393,0.07488176162235427,0.3500829733914482,0.27520121176909396,0.07488176162235427,0.29590327428938457,0.2277429575017976,0.06816031678758694,0.23034661225454434,claim_true,0.1,0.0,0.2,"{""claim_true"": 0.9, ""claim_false"": 0.0, ""mixed"": 0.1}",-0.0,0.5004024235381879,10,10,0.9,True,0.019999999999999997,0.3409265869705932,1.0,0.8,vllm:Qwen/Qwen3.6-27B-FP8
F22,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_true,0.0,0.0,0.0,"{""claim_true"": 1.0, ""claim_false"": 0.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F23,F,valuation_judgment,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:Qwen/Qwen3.6-27B-FP8
F23,F,valuation_judgment,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:Qwen/Qwen3.6-27B-FP8
F24,F,category_choice,0,10,oracle_evidence,,True,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,growth,0.0,0.0,0.0,"{""growth"": 1.0, ""value"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F24,F,category_choice,1,10,oracle_evidence,,True,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,growth,0.0,0.0,0.0,"{""growth"": 1.0, ""value"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F25,F,company_choice,0,10,oracle_evidence,,True,NFLX|DIS,1.0,True,0.6474466390346325,0.641937984532075,0.005508654502557553,0.6724466390346325,0.691937984532075,0.0,0.589331327997029,0.5843171345828666,0.005014193414162432,0.008508275694767935,NFLX,0.35,0.3,0.4,"{""NFLX"": 0.65, ""DIS"": 0.0, ""insufficient_data"": 0.35}",0.6108643020548935,0.6730116670092565,10,10,0.35000000000000003,False,0.845,1.0658224658451187,0.3,0.4,vllm:Qwen/Qwen3.6-27B-FP8
F25,F,company_choice,1,10,oracle_evidence,,True,NFLX|DIS,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.18069636157678548,0.14795163714469228,0.032744724432093204,0.18121407728610292,NFLX,0.05,0.0,0.1,"{""NFLX"": 0.95, ""DIS"": 0.0, ""insufficient_data"": 0.05}",-0.0,0.3250829733914482,10,10,0.05,False,1.805,1.934860312868728,0.0,0.1,vllm:Qwen/Qwen3.6-27B-FP8
F26,F,valuation_judgment,0,10,oracle_evidence,,True,,1.0,True,0.3250829733914482,0.25020121176909393,0.07488176162235427,0.3500829733914482,0.27520121176909396,0.07488176162235427,0.23449779679464058,0.18048202372184058,0.054015773072800005,0.23034661225454434,insufficient_data,0.9,0.8,1.0,"{""undervalued"": 0.1, ""fairly_priced"": 0.0, ""overvalued"": 0.0, ""insufficient_data"": 0.9}",0.5004024235381879,-0.0,10,10,0.1,False,1.62,1.897119984885881,0.2,0.0,vllm:Qwen/Qwen3.6-27B-FP8
F26,F,valuation_judgment,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""undervalued"": 0.0, ""fairly_priced"": 0.0, ""overvalued"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:Qwen/Qwen3.6-27B-FP8
F27,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,True,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_true,0.0,0.0,0.0,"{""claim_true"": 1.0, ""claim_false"": 0.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F27,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,True,NVDA,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.18069636157678548,0.14795163714469228,0.032744724432093204,0.18121407728610292,claim_true,0.05,0.0,0.1,"{""claim_true"": 0.95, ""claim_false"": 0.0, ""mixed"": 0.05}",-0.0,0.3250829733914482,10,10,0.95,True,0.0050000000000000044,0.29511705093929896,1.0,0.9,vllm:Qwen/Qwen3.6-27B-FP8
F28,F,valuation_judgment,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:Qwen/Qwen3.6-27B-FP8
F28,F,valuation_judgment,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vllm:Qwen/Qwen3.6-27B-FP8
F29,F,company_choice,0,10,oracle_evidence,,True,QCOM|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,QCOM,0.0,0.0,0.0,"{""QCOM"": 1.0, ""INTC"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F29,F,company_choice,1,10,oracle_evidence,,True,QCOM|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,QCOM,0.0,0.0,0.0,"{""QCOM"": 1.0, ""INTC"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F3,F,graded_judgment,0,10,oracle_evidence,,True,TSLA,1.0,True,0.6108643020548935,0.5091150769756967,0.10174922507919681,0.6358643020548935,0.5591150769756967,0.07674922507919679,0.44064544961534635,0.3672488983973203,0.0733965512180261,0.16656600285353296,insufficient_data,0.7,0.9,0.5,"{""higher"": 0.0, ""similar"": 0.0, ""lower"": 0.3, ""insufficient_data"": 0.7}",0.3250829733914482,0.6931471805599453,10,10,0.7,True,0.18000000000000002,0.5978370007556204,0.9,0.5,vllm:Qwen/Qwen3.6-27B-FP8
F3,F,graded_judgment,1,10,oracle_evidence,,True,TSLA,1.0,True,0.42270908780599087,0.30543215102744675,0.11727693677854412,0.4477090878059909,0.3304321510274468,0.11727693677854412,0.30492015235820025,0.22032272480767318,0.08459742755052704,0.2774412478029577,insufficient_data,0.85,0.7,1.0,"{""higher"": 0.0, ""similar"": 0.0, ""lower"": 0.15, ""insufficient_data"": 0.85}",0.6108643020548935,-0.0,10,10,0.85,True,0.045000000000000005,0.4307829160924542,0.7,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F30,F,yes_no_mixed,0,10,oracle_evidence,,True,META,1.0,True,0.7083465777061715,0.639031859650177,0.06931471805599454,0.7833465777061714,0.7390318596501769,0.04431471805599452,0.5109640474436812,0.4609640474436812,0.05000000000000001,0.09785424287706082,mixed,0.9,0.9,0.9,"{""yes"": 0.05, ""no"": 0.05, ""mixed"": 0.8, ""insufficient_data"": 0.1}",0.639031859650177,0.639031859650177,10,10,0.8,True,0.054999999999999986,0.4834266495778762,0.8,0.8,vllm:Qwen/Qwen3.6-27B-FP8
F30,F,yes_no_mixed,1,10,oracle_evidence,,True,META,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,mixed,0.95,0.9,1.0,"{""yes"": 0.05, ""no"": 0.0, ""mixed"": 0.95, ""insufficient_data"": 0.0}",0.3250829733914482,-0.0,10,10,0.95,True,0.0050000000000000044,0.33314444652853825,0.9,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F31,F,company_choice,0,10,oracle_evidence,,False,AMZN|WMT|COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,COST,0.0,0.0,0.0,"{""AMZN"": 0.0, ""WMT"": 0.0, ""COST"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F31,F,company_choice,1,10,oracle_evidence,,False,AMZN|WMT|COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,COST,0.0,0.0,0.0,"{""AMZN"": 0.0, ""WMT"": 0.0, ""COST"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F32,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,False,NVDA,1.0,True,0.639031859650177,0.47513526961661734,0.1638965900335596,0.689031859650177,0.5251352696166174,0.1638965900335596,0.5816718657178868,0.4324867603589636,0.1491851053589231,0.2564763987249102,claim_true,0.1,0.2,0.0,"{""claim_true"": 0.8, ""claim_false"": 0.1, ""mixed"": 0.1}",0.9502705392332347,-0.0,10,10,0.8,True,0.059999999999999984,0.43936665978384565,0.6,1.0,vllm:Qwen/Qwen3.6-27B-FP8
F32,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,False,NVDA,1.0,True,1.0960673284468552,0.6108643020548935,0.48520302639196167,1.1460673284468552,0.6608643020548935,0.48520302639196167,0.9976834773764092,0.556032649876389,0.4416508275000201,0.4426762971573125,claim_true,0.35,0.0,0.7,"{""claim_true"": 0.35, ""claim_false"": 0.3, ""mixed"": 0.35}",0.6108643020548935,0.6108643020548935,10,10,0.35000000000000003,True,0.635,1.0658224658451187,0.7,0.0,vllm:Qwen/Qwen3.6-27B-FP8
F33,F,yes_no_mixed,0,10,oracle_evidence,,True,TSLA,1.0,True,0.8018185525433372,0.7684887922534784,0.03332976028985879,0.8518185525433373,0.8684887922534783,0.0,0.5783898247235197,0.5543474847814212,0.02404233994209859,0.04156770903359381,no,0.30000000000000004,0.2,0.4,"{""yes"": 0.0, ""no"": 0.7, ""mixed"": 0.2, ""insufficient_data"": 0.1}",0.639031859650177,0.8979457248567798,10,10,0.7,True,0.14,0.5978370007556205,0.8,0.6,vllm:Qwen/Qwen3.6-27B-FP8
F33,F,yes_no_mixed,1,10,oracle_evidence,,True,TSLA,1.0,True,0.39439769144744274,0.3250829733914482,0.06931471805599454,0.44439769144744273,0.3750829733914482,0.06931471805599454,0.2844977967946406,0.23449779679464058,0.05000000000000001,0.17574828544662358,no,0.05,0.0,0.1,"{""yes"": 0.05, ""no"": 0.9, ""mixed"": 0.05, ""insufficient_data"": 0.0}",0.3250829733914482,0.3250829733914482,10,10,0.9,True,0.014999999999999996,0.380772495517793,0.9,0.9,vllm:Qwen/Qwen3.6-27B-FP8
F34,F,graded_judgment,0,10,oracle_evidence,,False,GOOGL,1.0,True,1.0888999753452238,1.0025953536096894,0.08630462173553433,1.1388999753452238,1.1025953536096895,0.03630462173553428,0.7854752972273344,0.7232196723355079,0.06225562489182661,0.0792585395257929,insufficient_data,0.4,0.6,0.2,"{""more_efficient"": 0.3, ""similar"": 0.3, ""less_efficient"": 0.0, ""insufficient_data"": 0.4}",0.9502705392332347,1.0549201679861442,10,10,0.30000000000000004,False,0.74,1.2611312181658847,0.2,0.4,vllm:Qwen/Qwen3.6-27B-FP8
