question_id,lane,answer_type,round,K,evidence_mode,intervention,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,model
F14,F,yes_no_mixed,0,10,oracle_evidence,,True,PYPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F14,F,yes_no_mixed,1,10,oracle_evidence,,True,PYPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F15,F,graded_judgment,0,10,oracle_evidence,,False,QCOM,1.0,True,0.6881388137135884,0.1625414866957241,0.5255973270178643,0.7131388137135884,0.1875414866957241,0.5255973270178643,0.49638722699390414,0.11724889839732029,0.3791383285965838,0.7637954966984672,mixed,0.55,0.1,1.0,"{""sound"": 0.45, ""mixed"": 0.55, ""weak"": 0.0, ""insufficient_data"": 0.0}",0.3250829733914482,-0.0,10,10,0.45,False,0.6050000000000001,0.9588503462929511,0.9,0.0,vertex:gemini-3-flash-preview
F15,F,graded_judgment,1,10,oracle_evidence,,False,QCOM,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,sound,0.05,0.1,0.0,"{""sound"": 0.95, ""mixed"": 0.05, ""weak"": 0.0, ""insufficient_data"": 0.0}",0.3250829733914482,-0.0,10,10,0.95,True,0.0050000000000000044,0.33314444652853825,0.9,1.0,vertex:gemini-3-flash-preview
F16,F,yes_no_mixed,0,10,oracle_evidence,,False,AMZN,1.0,True,0.6881388137135884,0.1625414866957241,0.5255973270178643,0.7131388137135884,0.1875414866957241,0.5255973270178643,0.49638722699390414,0.11724889839732029,0.3791383285965838,0.7637954966984672,mixed,0.55,0.1,1.0,"{""yes"": 0.0, ""no"": 0.45, ""mixed"": 0.55, ""insufficient_data"": 0.0}",0.3250829733914482,-0.0,10,10,0.45,False,0.6050000000000001,0.9588503462929511,0.9,0.0,vertex:gemini-3-flash-preview
F16,F,yes_no_mixed,1,10,oracle_evidence,,False,AMZN,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,no,0.5,0.0,1.0,"{""yes"": 0.0, ""no"": 0.5, ""mixed"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,1.0,0.0,vertex:gemini-3-flash-preview
F17,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,True,CSCO,1.0,True,0.6881388137135884,0.641937984532075,0.04620082918151347,0.7131388137135884,0.691937984532075,0.021200829181513448,0.626370941606566,0.5843171345828666,0.04205380702369944,0.06713882179118413,mixed,0.55,0.4,0.7,"{""claim_true"": 0.45, ""claim_false"": 0.0, ""mixed"": 0.55}",0.6730116670092565,0.6108643020548935,10,10,0.44999999999999996,False,0.6050000000000001,0.8888917576860407,0.6,0.3,vertex:gemini-3-flash-preview
F17,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,True,CSCO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_true,0.0,0.0,0.0,"{""claim_true"": 1.0, ""claim_false"": 0.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F18,F,yes_no_mixed,0,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F18,F,yes_no_mixed,1,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,yes,0.0,0.0,0.0,"{""yes"": 1.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F19,F,company_choice,0,10,oracle_evidence,,False,AMD|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AMD,0.0,0.0,0.0,"{""AMD"": 1.0, ""INTC"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F19,F,company_choice,1,10,oracle_evidence,,False,AMD|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AMD,0.0,0.0,0.0,"{""AMD"": 1.0, ""INTC"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F2,F,company_choice,0,10,oracle_evidence,,False,MSFT|GOOGL,1.0,True,0.6730116670092565,0.25020121176909393,0.4228104552401626,0.6980116670092565,0.27520121176909396,0.4228104552401626,0.6126016192893442,0.2277429575017976,0.38485866178754663,0.6282364421987758,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.4, ""GOOGL"": 0.6, ""insufficient_data"": 0.0}",0.5004024235381879,-0.0,10,10,0.6,True,0.32000000000000006,0.6711682738411702,0.2,1.0,vertex:gemini-3-flash-preview
F2,F,company_choice,1,10,oracle_evidence,,False,MSFT|GOOGL,1.0,True,0.6881388137135884,0.1625414866957241,0.5255973270178643,0.7131388137135884,0.1875414866957241,0.5255973270178643,0.626370941606566,0.14795163714469228,0.47841930446187375,0.7637954966984672,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.45, ""GOOGL"": 0.55, ""insufficient_data"": 0.0}",0.3250829733914482,-0.0,10,10,0.55,True,0.40499999999999997,0.7386095546367027,0.1,1.0,vertex:gemini-3-flash-preview
F20,F,yes_no_mixed,0,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F20,F,yes_no_mixed,1,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F21,F,company_choice,0,10,oracle_evidence,,True,MSFT|AAPL,1.0,True,0.6108643020548935,0.33650583350462826,0.27435846855026524,0.6358643020548935,0.3615058335046283,0.27435846855026524,0.44064544961534635,0.2427376486136672,0.19790780100167915,0.4491316117627886,MSFT,0.0,0.0,0.0,"{""MSFT"": 0.7, ""AAPL"": 0.3, ""similar"": 0.0, ""insufficient_data"": 0.0}",-0.0,0.6730116670092565,10,10,0.7,True,0.18000000000000002,0.5978370007556205,1.0,0.4,vertex:gemini-3-flash-preview
F21,F,company_choice,1,10,oracle_evidence,,True,MSFT|AAPL,1.0,True,0.6474466390346325,0.30543215102744675,0.34201448800718576,0.6724466390346325,0.3304321510274468,0.34201448800718576,0.46703402768774555,0.22032272480767318,0.24671130288007237,0.5282512370705057,MSFT,0.0,0.0,0.0,"{""MSFT"": 0.65, ""AAPL"": 0.35, ""similar"": 0.0, ""insufficient_data"": 0.0}",0.6108643020548935,-0.0,10,10,0.65,True,0.24499999999999997,0.6603573577369544,0.3,1.0,vertex:gemini-3-flash-preview
F22,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,True,TSLA,1.0,True,0.6474466390346325,0.30543215102744675,0.34201448800718576,0.6724466390346325,0.3304321510274468,0.34201448800718576,0.589331327997029,0.2780163249381945,0.31131500305883447,0.5282512370705057,claim_true,0.35,0.0,0.7,"{""claim_true"": 0.65, ""claim_false"": 0.0, ""mixed"": 0.35}",-0.0,0.6108643020548935,10,10,0.65,True,0.24499999999999997,0.6079893722196383,1.0,0.3,vertex:gemini-3-flash-preview
F22,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_true,0.0,0.0,0.0,"{""claim_true"": 1.0, ""claim_false"": 0.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F23,F,valuation_judgment,0,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vertex:gemini-3-flash-preview
F23,F,valuation_judgment,1,10,oracle_evidence,,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vertex:gemini-3-flash-preview
F24,F,category_choice,0,10,oracle_evidence,,True,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,growth,0.0,0.0,0.0,"{""growth"": 1.0, ""value"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F24,F,category_choice,1,10,oracle_evidence,,True,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,growth,0.0,0.0,0.0,"{""growth"": 1.0, ""value"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F25,F,company_choice,0,10,oracle_evidence,,True,NFLX|DIS,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""NFLX"": 0.0, ""DIS"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F25,F,company_choice,1,10,oracle_evidence,,True,NFLX|DIS,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""NFLX"": 0.0, ""DIS"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F26,F,valuation_judgment,0,10,oracle_evidence,,True,PYPL,1.0,True,1.0549201679861442,0.5004024235381879,0.5545177444479563,1.1049201679861442,0.5504024235381879,0.5545177444479563,0.7609640474436813,0.36096404744368116,0.4000000000000001,0.5256490123859682,overvalued,0.4,0.8,0.0,"{""undervalued"": 0.0, ""fairly_priced"": 0.2, ""overvalued"": 0.4, ""insufficient_data"": 0.4}",0.5004024235381879,0.5004024235381879,10,10,0.0,False,1.3600000000000003,2.4849066497880004,0.0,0.0,vertex:gemini-3-flash-preview
F26,F,valuation_judgment,1,10,oracle_evidence,,True,PYPL,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,overvalued,0.0,0.0,0.0,"{""undervalued"": 0.0, ""fairly_priced"": 0.05, ""overvalued"": 0.95, ""insufficient_data"": 0.0}",0.3250829733914482,-0.0,10,10,0.0,False,1.9049999999999998,2.4849066497880004,0.0,0.0,vertex:gemini-3-flash-preview
F27,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,True,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_true,0.0,0.0,0.0,"{""claim_true"": 1.0, ""claim_false"": 0.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F27,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,True,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_true,0.0,0.0,0.0,"{""claim_true"": 1.0, ""claim_false"": 0.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F28,F,valuation_judgment,0,10,oracle_evidence,,True,ADBE,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,expensive,0.0,0.0,0.0,"{""expensive"": 1.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F28,F,valuation_judgment,1,10,oracle_evidence,,True,ADBE,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,expensive,0.0,0.0,0.0,"{""expensive"": 1.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F29,F,company_choice,0,10,oracle_evidence,,True,QCOM|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,QCOM,0.0,0.0,0.0,"{""QCOM"": 1.0, ""INTC"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F29,F,company_choice,1,10,oracle_evidence,,True,QCOM|INTC,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.6309297535714574,0.0,0.6309297535714574,1.0,QCOM,0.0,0.0,0.0,"{""QCOM"": 0.5, ""INTC"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,True,0.5,0.8109302162163288,1.0,0.0,vertex:gemini-3-flash-preview
F3,F,graded_judgment,0,10,oracle_evidence,,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""higher"": 0.0, ""similar"": 0.0, ""lower"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F3,F,graded_judgment,1,10,oracle_evidence,,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""higher"": 0.0, ""similar"": 0.0, ""lower"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F30,F,yes_no_mixed,0,10,oracle_evidence,,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F30,F,yes_no_mixed,1,10,oracle_evidence,,True,META,1.0,True,0.9985793315873921,0.6108643020548935,0.3877150295324986,1.0485793315873921,0.6608643020548935,0.3877150295324986,0.7203227248076732,0.44064544961534635,0.2796772751923269,0.3882666276660936,mixed,0.5,0.7,0.3,"{""yes"": 0.15, ""no"": 0.35, ""mixed"": 0.5, ""insufficient_data"": 0.0}",0.6108643020548935,0.6108643020548935,10,10,0.5,True,0.395,0.8754687373538999,0.7,0.3,vertex:gemini-3-flash-preview
F31,F,company_choice,0,10,oracle_evidence,,False,AMZN|WMT|COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,COST,0.0,0.0,0.0,"{""AMZN"": 0.0, ""WMT"": 0.0, ""COST"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F31,F,company_choice,1,10,oracle_evidence,,False,AMZN|WMT|COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,COST,0.0,0.0,0.0,"{""AMZN"": 0.0, ""WMT"": 0.0, ""COST"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F32,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,False,NVDA|ADBE,1.0,True,0.42270908780599087,0.30543215102744675,0.11727693677854412,0.4477090878059909,0.3304321510274468,0.11727693677854412,0.384766393172661,0.2780163249381945,0.10675006823446649,0.2774412478029577,claim_true,0.15,0.3,0.0,"{""claim_true"": 0.85, ""claim_false"": 0.0, ""mixed"": 0.15}",0.6108643020548935,-0.0,10,10,0.85,True,0.045000000000000005,0.3889358061569538,0.7,1.0,vertex:gemini-3-flash-preview
F32,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,False,NVDA|ADBE,1.0,True,0.6474466390346325,0.30543215102744675,0.34201448800718576,0.6724466390346325,0.3304321510274468,0.34201448800718576,0.589331327997029,0.2780163249381945,0.31131500305883447,0.5282512370705057,claim_true,0.35,0.0,0.7,"{""claim_true"": 0.65, ""claim_false"": 0.0, ""mixed"": 0.35}",-0.0,0.6108643020548935,10,10,0.65,True,0.24499999999999997,0.6079893722196383,1.0,0.3,vertex:gemini-3-flash-preview
F33,F,yes_no_mixed,0,10,oracle_evidence,,True,TSLA,1.0,True,0.6730116670092565,0.25020121176909393,0.4228104552401626,0.6980116670092565,0.27520121176909396,0.4228104552401626,0.4854752972273344,0.18048202372184058,0.3049932735054938,0.6282364421987758,no,0.4,0.0,0.8,"{""yes"": 0.0, ""no"": 0.6, ""mixed"": 0.4, ""insufficient_data"": 0.0}",-0.0,0.5004024235381879,10,10,0.6,True,0.32000000000000006,0.7270487322356266,1.0,0.2,vertex:gemini-3-flash-preview
F33,F,yes_no_mixed,1,10,oracle_evidence,,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,no,0.0,0.0,0.0,"{""yes"": 0.0, ""no"": 1.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,vertex:gemini-3-flash-preview
F34,F,graded_judgment,0,10,oracle_evidence,,False,GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""more_efficient"": 0.0, ""similar"": 0.0, ""less_efficient"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vertex:gemini-3-flash-preview
F34,F,graded_judgment,1,10,oracle_evidence,,False,GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""more_efficient"": 0.0, ""similar"": 0.0, ""less_efficient"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,vertex:gemini-3-flash-preview
F35,F,open_summary_with_canonical_claim,0,10,oracle_evidence,,False,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_true,0.0,0.0,0.0,"{""claim_true"": 1.0, ""claim_false"": 0.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F35,F,open_summary_with_canonical_claim,1,10,oracle_evidence,,False,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_true,0.0,0.0,0.0,"{""claim_true"": 1.0, ""claim_false"": 0.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,vertex:gemini-3-flash-preview
F36,F,yes_no_mixed,0,10,oracle_evidence,,False,AMD,1.0,True,0.9433483923290393,0.5004024235381879,0.44294596879085146,0.9933483923290394,0.5504024235381879,0.44294596879085146,0.6804820237218406,0.36096404744368116,0.3195179762781595,0.4695465348674196,insufficient_data,0.6,0.2,1.0,"{""yes"": 0.0, ""no"": 0.4, ""mixed"": 0.1, ""insufficient_data"": 0.5}",0.5004024235381879,0.5004024235381879,10,10,0.4,False,0.62,1.0498221244986776,0.8,0.0,vertex:gemini-3-flash-preview
F36,F,yes_no_mixed,1,10,oracle_evidence,,False,AMD,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,no,0.5,1.0,0.0,"{""yes"": 0.0, ""no"": 0.5, ""mixed"": 0.0, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,vertex:gemini-3-flash-preview
