question_id,lane,answer_type,round,K,evidence_mode,intervention,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,model
F46,F,category_choice,0,10,oracle_evidence,,True,PYPL,1.0,True,0.6128694524619496,0.5697171415941824,0.04315231086776716,0.6628694524619496,0.6447171415941824,0.018152310867767252,0.4420918598895945,0.4109640474436812,0.031127812445913304,0.07041028182171684,mixed,0.9500000000000001,0.9,1.0,"{""red_flag"": 0.0, ""smart_allocation"": 0.05, ""mixed"": 0.8, ""insufficient_data"": 0.15}",0.639031859650177,0.5004024235381879,10,10,0.05,False,1.565,2.1484344131667874,0.1,0.0,gemma4:latest
F46,F,category_choice,1,10,oracle_evidence,,True,PYPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""red_flag"": 0.0, ""smart_allocation"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT13,FT,supportive_judgment,0,10,oracle_evidence,,False,PEP,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT13,FT,supportive_judgment,1,10,oracle_evidence,,False,PEP,1.0,True,0.7460326647147849,0.5091150769756967,0.23691758773908822,0.796032664714785,0.5591150769756967,0.23691758773908822,0.5381488128625995,0.3672488983973203,0.17089991446527925,0.31756999250115137,insufficient_data,0.95,1.0,0.9,"{""supportive"": 0.0, ""unsupportive"": 0.05, ""conditional"": 0.25, ""insufficient_data"": 0.7}",0.6931471805599453,0.3250829733914482,10,10,0.05,False,1.4549999999999998,2.1484344131667874,0.0,0.1,gemma4:latest
FT15,FT,category_choice,0,10,oracle_evidence,,True,PYPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""value_trap"": 0.0, ""genuine_opportunity"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT15,FT,category_choice,1,10,oracle_evidence,,True,PYPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""value_trap"": 0.0, ""genuine_opportunity"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT16,FT,supportive_judgment,0,10,oracle_evidence,,False,SBUX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT16,FT,supportive_judgment,1,10,oracle_evidence,,False,SBUX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT18,FT,supportive_judgment,0,10,oracle_evidence,,False,CSCO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT18,FT,supportive_judgment,1,10,oracle_evidence,,False,CSCO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT21,FT,category_choice,0,10,oracle_evidence,,True,TXN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,wait,0.0,0.0,0.0,"{""buy_now"": 0.0, ""wait"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
FT21,FT,category_choice,1,10,oracle_evidence,,True,TXN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,wait,0.0,0.0,0.0,"{""buy_now"": 0.0, ""wait"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
FT23,FT,category_choice,0,10,oracle_evidence,,True,CMCSA,1.0,True,0.5004024235381879,0.33650583350462826,0.1638965900335596,0.5254024235381879,0.3615058335046283,0.1638965900335596,0.36096404744368116,0.2427376486136672,0.11822639883001398,0.3275295688512027,conditional,0.8,1.0,0.6,"{""sell"": 0.2, ""hold"": 0.0, ""conditional"": 0.8, ""insufficient_data"": 0.0}",-0.0,0.6730116670092565,10,10,0.8,True,0.07999999999999999,0.4834266495778762,1.0,0.6,gemma4:latest
FT23,FT,category_choice,1,10,oracle_evidence,,True,CMCSA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""sell"": 0.0, ""hold"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,gemma4:latest
FT24,FT,yes_no_mixed,0,10,oracle_evidence,,True,PANW,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT24,FT,yes_no_mixed,1,10,oracle_evidence,,True,PANW,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT42,FT,yes_no_mixed,0,10,oracle_evidence,,False,ADBE,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT42,FT,yes_no_mixed,1,10,oracle_evidence,,False,ADBE,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
FT43,FT,category_choice,0,10,oracle_evidence,,True,ADBE,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,wait_for_confirmation,0.0,0.0,0.0,"{""wait_for_confirmation"": 1.0, ""buy_on_fundamentals"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
FT43,FT,category_choice,1,10,oracle_evidence,,True,ADBE,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,wait_for_confirmation,0.0,0.0,0.0,"{""wait_for_confirmation"": 1.0, ""buy_on_fundamentals"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
FT50,FT,yes_no_mixed,0,10,oracle_evidence,,False,SBUX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,gemma4:latest
FT50,FT,yes_no_mixed,1,10,oracle_evidence,,False,SBUX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,gemma4:latest
FT9,FT,yes_no_mixed,0,10,oracle_evidence,,True,ADBE,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,gemma4:latest
FT9,FT,yes_no_mixed,1,10,oracle_evidence,,True,ADBE,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,gemma4:latest
