question_id,lane,answer_type,round,K,evidence_mode,intervention,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,error,model,source_benchmark,hedgeqa_transformation,gold_commitment
hqa_CFQ_446ed3a5_masked,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""increased"": 0.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,evidence_masked_insufficient,noncommitted
hqa_CFQ_4613f27f,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,increased,0.0,0.0,0.0,"{""increased"": 1.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_4613f27f,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,increased,0.0,0.0,0.0,"{""increased"": 1.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_4846cde1,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_4846cde1,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_4b27112b_masked,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""increased"": 0.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,evidence_masked_insufficient,noncommitted
hqa_CFQ_4b27112b_masked,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""increased"": 0.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,evidence_masked_insufficient,noncommitted
hqa_CFQ_525e330f,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,0.5623351446188083,0.49904732020035236,0.06328782441845593,0.5873351446188083,0.5490473202003524,0.03828782441845591,0.4056390622295664,0.3599865470109875,0.04565251521857891,0.11254467202357951,increased,0.0,0.0,0.0,"{""increased"": 0.75, ""decreased"": 0.25, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",0.6730116670092565,0.3250829733914482,10,10,0.25,False,1.125,1.3862943611198906,0.4,0.1,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_525e330f,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,increased,0.0,0.0,0.0,"{""increased"": 1.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_52cedb59,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,0.6881388137135884,0.641937984532075,0.04620082918151347,0.7131388137135884,0.691937984532075,0.021200829181513448,0.49638722699390414,0.4630603734213403,0.0333268535725638,0.06713882179118413,decreased,0.0,0.0,0.0,"{""increased"": 0.45, ""decreased"": 0.55, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",0.6730116670092565,0.6108643020548935,10,10,0.55,True,0.4049999999999999,0.7985076962177716,0.4,0.7,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_52cedb59,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,increased,0.0,0.0,0.0,"{""increased"": 0.5, ""decreased"": 0.5, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,False,0.5,0.8754687373538999,1.0,0.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_5310207f,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,increased,0.0,0.0,0.0,"{""increased"": 1.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_5310207f,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,increased,0.0,0.0,0.0,"{""increased"": 1.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_5572c7eb,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_5572c7eb,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_57d9a4fe,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_57d9a4fe,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_5c6f8a33,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_5c6f8a33,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_61e3612e,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_61e3612e,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_62332dc6,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_62332dc6,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,decreased,0.0,0.0,0.0,"{""increased"": 0.0, ""decreased"": 1.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_642330e7,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,0.6730116670092565,0.46797363772317085,0.20503802928608567,0.6980116670092565,0.5179736377231708,0.1800380292860857,0.4854752972273344,0.33757162320499345,0.14790367402234092,0.30465746633671004,increased,0.0,0.0,0.0,"{""increased"": 0.6, ""decreased"": 0.4, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",0.3250829733914482,0.6108643020548935,10,10,0.6,True,0.32,0.7270487322356266,0.9,0.3,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_642330e7,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,increased,0.0,0.0,0.0,"{""increased"": 1.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_64646a26_masked,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,0.42270908780599087,0.30543215102744675,0.11727693677854412,0.4477090878059909,0.3304321510274468,0.11727693677854412,0.30492015235820025,0.22032272480767318,0.08459742755052704,0.2774412478029577,increased,0.15,0.3,0.0,"{""increased"": 0.85, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.15}",0.6108643020548935,-0.0,10,10,0.15,False,1.4449999999999998,1.69644928942373,0.3,0.0,,qwen3.6:27b-q8_0,convfinqa,evidence_masked_insufficient,noncommitted
hqa_CFQ_64646a26_masked,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,0.42270908780599087,0.30543215102744675,0.11727693677854412,0.4477090878059909,0.3304321510274468,0.11727693677854412,0.30492015235820025,0.22032272480767318,0.08459742755052704,0.2774412478029577,insufficient_data,0.85,0.7,1.0,"{""increased"": 0.15, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.85}",0.6108643020548935,-0.0,10,10,0.85,True,0.045000000000000005,0.4307829160924542,0.7,1.0,,qwen3.6:27b-q8_0,convfinqa,evidence_masked_insufficient,noncommitted
hqa_CFQ_654d0297,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,increased,0.0,0.0,0.0,"{""increased"": 1.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_654d0297,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,increased,0.0,0.0,0.0,"{""increased"": 1.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,numeric_to_directional,committed
hqa_CFQ_66b29a53_masked,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""increased"": 0.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,evidence_masked_insufficient,noncommitted
hqa_CFQ_66b29a53_masked,F,directional_change,1,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""increased"": 0.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,evidence_masked_insufficient,noncommitted
hqa_CFQ_6aedbd76_masked,F,directional_change,0,10,hedgeqa_oracle,,False,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""increased"": 0.0, ""decreased"": 0.0, ""roughly_unchanged"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,,qwen3.6:27b-q8_0,convfinqa,evidence_masked_insufficient,noncommitted
