question_id,lane,answer_type,round,K,evidence_mode,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,model
F15,F,graded_judgment,1,10,oracle_evidence,False,QCOM,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""sound"": 0.0, ""mixed"": 0.0, ""weak"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F16,F,yes_no_mixed,0,10,oracle_evidence,False,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F16,F,yes_no_mixed,1,10,oracle_evidence,False,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F17,F,open_summary_with_canonical_claim,0,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_false,0.0,0.0,0.0,"{""claim_true"": 0.0, ""claim_false"": 1.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,gemma4:latest
F17,F,open_summary_with_canonical_claim,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_false,0.0,0.0,0.0,"{""claim_true"": 0.0, ""claim_false"": 1.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,gemma4:latest
F18,F,yes_no_mixed,0,10,oracle_evidence,True,META,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.5, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.0,False,1.5,2.4849066497880004,0.0,0.0,gemma4:latest
F18,F,yes_no_mixed,1,10,oracle_evidence,True,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F19,F,company_choice,0,10,oracle_evidence,False,AMD|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AMD,0.0,0.0,0.0,"{""AMD"": 1.0, ""INTC"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
F19,F,company_choice,1,10,oracle_evidence,False,AMD|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AMD,0.0,0.0,0.0,"{""AMD"": 1.0, ""INTC"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
F2,F,company_choice,0,10,oracle_evidence,False,MSFT|GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""GOOGL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
F2,F,company_choice,1,10,oracle_evidence,False,MSFT|GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,GOOGL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""GOOGL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
F20,F,yes_no_mixed,0,10,oracle_evidence,True,META,1.0,True,1.0296530140645737,0.33650583350462826,0.6931471805599454,1.0796530140645737,0.3615058335046283,0.7181471805599454,0.7427376486136673,0.2427376486136672,0.5000000000000001,0.6731852100580317,insufficient_data,0.8,0.6,1.0,"{""yes"": 0.0, ""no"": 0.2, ""mixed"": 0.3, ""insufficient_data"": 0.5}",0.6730116670092565,-0.0,10,10,0.2,False,0.9800000000000001,1.529395204760564,0.4,0.0,gemma4:latest
F20,F,yes_no_mixed,1,10,oracle_evidence,True,META,1.0,True,0.4227090878059908,0.41274269846481804,0.009966389341172777,0.44770908780599084,0.4627426984648181,0.0,0.3049201523582002,0.2977309221191609,0.007189230239039294,0.0235774191487149,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.15, ""insufficient_data"": 0.85}",0.3250829733914482,0.5004024235381879,10,10,0.0,False,1.745,2.4849066497880004,0.0,0.0,gemma4:latest
F21,F,company_choice,0,10,oracle_evidence,True,MSFT|AAPL,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,AAPL,0.05,0.0,0.1,"{""MSFT"": 0.0, ""AAPL"": 0.95, ""similar"": 0.0, ""insufficient_data"": 0.05}",-0.0,0.3250829733914482,10,10,0.0,False,1.9049999999999998,2.4849066497880004,0.0,0.0,gemma4:latest
F21,F,company_choice,1,10,oracle_evidence,True,MSFT|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AAPL,0.0,0.0,0.0,"{""MSFT"": 0.0, ""AAPL"": 1.0, ""similar"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F22,F,open_summary_with_canonical_claim,0,10,oracle_evidence,True,TSLA,0.4,True,0.6931471805599453,0.0,0.6931471805599453,0.7556471805599453,0.0,0.7556471805599453,0.6309297535714574,0.0,0.6309297535714574,1.0,claim_false,0.5,0.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.5, ""mixed"": 0.5}",-0.0,-0.0,4,4,0.0,False,1.5,2.1972245773362196,0.0,0.0,gemma4:latest
F22,F,open_summary_with_canonical_claim,1,10,oracle_evidence,True,TSLA,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.6309297535714574,0.0,0.6309297535714574,1.0,claim_false,0.5,1.0,0.0,"{""claim_true"": 0.0, ""claim_false"": 0.5, ""mixed"": 0.5}",-0.0,-0.0,10,10,0.0,False,1.5,2.1972245773362196,0.0,0.0,gemma4:latest
F23,F,valuation_judgment,0,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F23,F,valuation_judgment,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F24,F,category_choice,0,10,oracle_evidence,True,AMZN,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,mixed,1.0,1.0,1.0,"{""growth"": 0.0, ""value"": 0.0, ""mixed"": 0.95, ""insufficient_data"": 0.05}",0.3250829733914482,-0.0,10,10,0.0,False,1.9049999999999998,2.4849066497880004,0.0,0.0,gemma4:latest
F24,F,category_choice,1,10,oracle_evidence,True,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""growth"": 0.0, ""value"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F25,F,company_choice,0,10,oracle_evidence,True,NFLX|DIS,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""NFLX"": 0.0, ""DIS"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
F25,F,company_choice,1,10,oracle_evidence,True,NFLX|DIS,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""NFLX"": 0.0, ""DIS"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
F26,F,valuation_judgment,0,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""undervalued"": 0.0, ""fairly_priced"": 0.0, ""overvalued"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F26,F,valuation_judgment,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""undervalued"": 0.0, ""fairly_priced"": 0.0, ""overvalued"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F27,F,open_summary_with_canonical_claim,0,10,oracle_evidence,True,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,gemma4:latest
F27,F,open_summary_with_canonical_claim,1,10,oracle_evidence,True,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""claim_true"": 0.0, ""claim_false"": 0.0, ""mixed"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,gemma4:latest
F28,F,valuation_judgment,0,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F28,F,valuation_judgment,1,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""expensive"": 0.0, ""fair"": 0.0, ""cheap"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F29,F,company_choice,0,10,oracle_evidence,True,QCOM|INTC,1.0,True,0.6730116670092565,0.25020121176909393,0.4228104552401626,0.6980116670092565,0.27520121176909396,0.4228104552401626,0.6126016192893442,0.2277429575017976,0.38485866178754663,0.6282364421987758,QCOM,0.4,0.0,0.8,"{""QCOM"": 0.6, ""INTC"": 0.0, ""insufficient_data"": 0.4}",-0.0,0.5004024235381879,10,10,0.6,True,0.32000000000000006,0.6711682738411702,1.0,0.2,gemma4:latest
F29,F,company_choice,1,10,oracle_evidence,True,QCOM|INTC,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.6309297535714574,0.0,0.6309297535714574,1.0,QCOM,0.5,1.0,0.0,"{""QCOM"": 0.5, ""INTC"": 0.0, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.5,True,0.5,0.8109302162163288,0.0,1.0,gemma4:latest
F3,F,graded_judgment,0,10,oracle_evidence,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""higher"": 0.0, ""similar"": 0.0, ""lower"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,gemma4:latest
F3,F,graded_judgment,1,10,oracle_evidence,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""higher"": 0.0, ""similar"": 0.0, ""lower"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,gemma4:latest
F30,F,yes_no_mixed,0,10,oracle_evidence,True,META,1.0,True,0.6881388137135884,0.683079423784601,0.005059389928987468,0.7131388137135884,0.733079423784601,0.0,0.49638722699390414,0.49273764861366726,0.0036495783802368924,0.007352281005171213,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.45, ""insufficient_data"": 0.55}",0.6931471805599453,0.6730116670092565,10,10,0.45,False,0.6050000000000001,0.9588503462929511,0.5,0.4,gemma4:latest
F30,F,yes_no_mixed,1,10,oracle_evidence,True,META,1.0,True,0.5623351446188083,0.34657359027997264,0.21576155433883565,0.5873351446188083,0.37157359027997267,0.21576155433883565,0.4056390622295664,0.25,0.15563906222956642,0.3836885465963443,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.75, ""insufficient_data"": 0.25}",0.6931471805599453,-0.0,10,10,0.75,True,0.125,0.5389965007326869,0.5,1.0,gemma4:latest
F31,F,company_choice,0,10,oracle_evidence,False,AMZN|WMT|COST,1.0,True,0.1985152433458726,0.1625414866957241,0.035973756650148486,0.22351524334587258,0.1875414866957241,0.035973756650148486,0.1431984785579781,0.11724889839732029,0.025949580160657796,0.18121407728610292,COST,0.0,0.0,0.0,"{""AMZN"": 0.05, ""WMT"": 0.0, ""COST"": 0.95, ""insufficient_data"": 0.0}",-0.0,0.3250829733914482,10,10,0.95,True,0.0050000000000000044,0.33314444652853825,1.0,0.9,gemma4:latest
F31,F,company_choice,1,10,oracle_evidence,False,AMZN|WMT|COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,COST,0.0,0.0,0.0,"{""AMZN"": 0.0, ""WMT"": 0.0, ""COST"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,gemma4:latest
F32,F,open_summary_with_canonical_claim,0,10,oracle_evidence,False,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_false,0.0,0.0,0.0,"{""claim_true"": 0.0, ""claim_false"": 1.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,gemma4:latest
F32,F,open_summary_with_canonical_claim,1,10,oracle_evidence,False,NVDA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_false,0.0,0.0,0.0,"{""claim_true"": 0.0, ""claim_false"": 1.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,gemma4:latest
F33,F,yes_no_mixed,0,10,oracle_evidence,True,TSLA,1.0,True,0.3250829733914482,0.3250829733914482,0.0,0.3500829733914482,0.3750829733914482,0.0,0.23449779679464058,0.23449779679464058,0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.1, ""insufficient_data"": 0.9}",0.3250829733914482,0.3250829733914482,10,10,0.0,False,1.82,2.4849066497880004,0.0,0.0,gemma4:latest
F33,F,yes_no_mixed,1,10,oracle_evidence,True,TSLA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F34,F,graded_judgment,0,10,oracle_evidence,False,GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""more_efficient"": 0.0, ""similar"": 0.0, ""less_efficient"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F34,F,graded_judgment,1,10,oracle_evidence,False,GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""more_efficient"": 0.0, ""similar"": 0.0, ""less_efficient"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F35,F,open_summary_with_canonical_claim,0,10,oracle_evidence,False,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_false,0.0,0.0,0.0,"{""claim_true"": 0.0, ""claim_false"": 1.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,gemma4:latest
F35,F,open_summary_with_canonical_claim,1,10,oracle_evidence,False,AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,claim_false,0.0,0.0,0.0,"{""claim_true"": 0.0, ""claim_false"": 1.0, ""mixed"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.1972245773362196,0.0,0.0,gemma4:latest
F36,F,yes_no_mixed,0,10,oracle_evidence,False,AMD,1.0,True,0.3250829733914482,0.25020121176909393,0.07488176162235427,0.3500829733914482,0.27520121176909396,0.07488176162235427,0.23449779679464058,0.18048202372184058,0.054015773072800005,0.23034661225454434,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.1, ""insufficient_data"": 0.9}",0.5004024235381879,-0.0,10,10,0.0,False,1.82,2.4849066497880004,0.0,0.0,gemma4:latest
F36,F,yes_no_mixed,1,10,oracle_evidence,False,AMD,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
F37,F,company_choice,0,10,oracle_evidence,False,NFLX|AAPL,1.0,True,0.6108643020548935,0.5867070452737222,0.02415725678117131,0.6358643020548935,0.6367070452737222,0.0,0.556032649876389,0.5340437671464697,0.021988882729919296,0.03954602798020515,AAPL,0.0,0.0,0.0,"{""NFLX"": 0.3, ""AAPL"": 0.7, ""insufficient_data"": 0.0}",0.5004024235381879,0.6730116670092565,10,10,0.7,True,0.18000000000000005,0.5485659517488378,0.8,0.6,gemma4:latest
F37,F,company_choice,1,10,oracle_evidence,False,NFLX|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,AAPL,0.0,0.0,0.0,"{""NFLX"": 0.0, ""AAPL"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.25131442828090605,1.0,1.0,gemma4:latest
F38,F,category_choice,0,10,oracle_evidence,True,,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""productive"": 0.0, ""aging"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,gemma4:latest
